"Time [ms]","InducedVoltage(PhaseA) [V]","InducedVoltage(PhaseB) [V]","InducedVoltage(PhaseC) [V]"
463,379.246643647717,-469.162023872104,157.398158003481
464,459.862350527645,-426.889707259213,-22.6881902978178
465,490.539639406074,-342.540058154251,-195.81210923531
466,493.090061529777,-188.267835846402,-328.867374419624
467,463.261803432709,-26.5496646952623,-432.43879273779
468,354.45289192106,126.104581308983,-490.209947268188
469,230.102215585167,283.69415173087,-509.603159441899
470,103.457826810133,409.833950788361,-462.896952906607
471,-72.0034347633121,483.643775353502,-378.179805827955
472,-245.445288757345,499.319677132147,-307.060541721856
473,-375.146016434328,466.540475072944,-148.76452856864
474,-456.724186203635,444.164628717148,32.4813479138693
475,-489.856898280121,331.470707542987,187.730844747026
476,-504.313867706517,178.108861741918,326.182133628968
477,-454.51386293559,37.9582261629592,436.046792908711
478,-342.797350616327,-122.92715279272,494.583670472523
479,-248.297925916171,-289.705098680883,505.201439615395
480,-104.00891828679,-414.093613367841,450.18442229495
481,80.9646646043614,-477.052599706591,403.087139437561
482,247.421798666476,-491.438852531523,301.170350555843
483,368.559398308315,-486.278502593629,136.806744414456
484,456.271167287953,-437.996993528162,-27.6550206125852
485,498.664335758556,-314.934495383772,-181.123445556472
486,504.182770673472,-187.384758524273,-329.585900770599
487,437.482791398674,-47.7342417435129,-441.213306919855
488,353.560032275976,129.869892101692,-495.02559305058
489,260.255149058239,294.211641989177,-495.498494772121
490,94.1060672022676,410.631933440053,-453.519752149208
491,-87.8372300588333,474.832420412989,-417.364350766718
492,-238.561093306535,490.702653340513,-288.291799864117
493,-368.447355133503,498.463547781145,-127.455829822966
494,-459.406254150958,425.944041102207,14.9686591378233
495,-503.383917427399,306.34608022541,179.428601663919
496,-498.509874798906,203.822359328462,335.070389771702
497,-427.609106293794,47.35707332415,443.464249807414
498,-374.722647029364,-137.91781551484,489.902527977409
499,-255.87638819521,-294.805409708558,487.637415595966
500,-82.7169026004065,-403.319857214284,474.482602885186
