"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
494,-2.88312128995575,16.9634914320174,-8.15551301586697
495,-8.04221136052572,20.2320714117689,-3.76570275097177
496,-13.1876842003284,13.8243357078098,-2.3561730797293
497,-21.2681159784789,7.0267182887445,-0.368413738537806
498,-18.1099494812186,5.37290657104621,5.81641062898813
499,-11.9880606761952,4.73893831565284,14.9155134447298
500,-9.86800938320066,0.790991276518995,17.6258547535905
501,-7.85339491959115,-5.12453780765966,15.9921399962601
502,-3.77959944543246,-11.207931416701,16.9309238128876
503,-1.01330429748062,-14.1590521733425,13.440061268833
504,1.85250693066781,-20.1567479919076,6.74827488254264
505,7.55808055541925,-19.0909320950879,3.87007088414049
506,15.5800936980498,-11.9100325938555,3.29047481332841
507,20.4560405608902,-7.42588675379683,0.215177922873829
508,15.7307829941197,-6.55976078869267,-6.73151259006526
509,13.13116879011,-3.91081979753286,-14.9323961547955
510,12.3270430826014,-0.230556515498568,-15.3916300230725
511,6.84692688258544,5.2187920186825,-17.3253143954405
512,3.22848166109649,9.86798814389781,-19.2495112876563
513,1.31822608921332,14.9417376987421,-11.9050477813452
514,-1.52971153405391,22.1256269515906,-6.0313340298453
515,-8.02695588287786,16.7091322581305,-4.84501589605538
516,-17.2208633134377,10.7963608258503,-3.68670811008215
517,-17.8427411372798,9.04008356515941,0.849912576829507
518,-15.4841133443285,7.15279711901834,7.82870774785723
519,-15.6849852153028,2.9602726213632,13.2258987933399
520,-11.805471854335,-0.14392218985454,15.2186693588708
521,-5.66431416834624,-3.98009691566781,20.6001259314846
522,-3.31252045445933,-9.71095040920724,17.5290545309409
523,-2.43799875145078,-17.8491333186351,10.2200004847994
524,1.70238101198706,-20.1118409775084,6.60916112683478
525,9.59552839511983,-14.8595461928463,5.95268778826256
526,16.3045796185516,-12.2493819696983,3.08428929638359
527,15.9428657752629,-10.5911025446045,-1.33145301843676
528,17.3856577941522,-5.87896311675313,-7.58333700676656
529,17.6718885932005,-2.68479098732544,-11.5237473399255
530,10.1346350217629,-0.247928433489234,-16.6996073350491
531,5.2601483783807,3.46409790991638,-22.3333279805576
532,4.33060090645336,10.2614548318799,-15.097385836961
533,2.67000245270388,19.3393709661816,-9.55203200202499
534,-2.48485733425947,17.4288366725724,-8.24659168563629
535,-10.5077988526495,14.6969981601598,-6.17595260032079
536,-14.4727899894131,14.4484639619622,-2.23432053361738
537,-16.0775818792533,10.1819061989785,1.39195142743877
538,-20.4198066597003,4.67344557873594,6.31643224378375
539,-16.0369702696756,2.83804085284899,11.4669261472528
540,-8.62128293126287,1.5586419404045,19.7128189404567
541,-5.85339838040692,-3.6966381582912,19.4567257470033
542,-5.44004942045345,-12.312009783589,13.5997115267798
543,-2.25994616560292,-17.3113839451539,10.9116037360032
544,3.01882593118509,-16.2037365109415,8.90549688626912
545,9.55538326129397,-17.1349437561563,4.93852928456123
546,12.9196549884624,-15.5988359257244,2.03294963365462
547,18.2774099257016,-8.41322224924832,-0.727890093779585
548,21.3632554980008,-4.53646050616263,-5.38066486916908
549,13.464875423127,-3.78014706521076,-12.4629905247145
550,8.27693399354182,-1.75059859643194,-20.8157975711548
551,7.30774556365087,4.14272930848905,-16.7067341825058
552,5.07690701680649,13.0441575929996,-13.6807172242387
553,1.51201155510358,15.1458894688773,-13.1181199727711
554,-2.88084547220875,16.6357375905155,-8.50005041933097
555,-8.34325289694953,19.7901410527432,-3.81431519634716
556,-13.0372353888984,14.3062622719327,-2.24538768148554
557,-20.9821781859422,7.13859693501194,-0.31186166218137
558,-18.5696574729323,5.14178587010555,5.71960549210822
559,-12.1050319637803,4.7231643215401,14.7254834118041
560,-9.50303962250803,1.03845189512815,17.9797366409948
561,-7.75604868437909,-5.07688889646588,16.0172004945731
562,-4.02054176278405,-11.4481706525234,16.4454694381626
563,-1.05890277020544,-14.1736441809749,13.6004961136288
564,2.07427853695845,-19.5149346305392,6.97877982973062
565,7.49592683474783,-19.6301360866611,3.8205186536348
566,14.8342073564209,-12.0240037560042,3.00487285227974
567,21.1704758218003,-7.25699018879185,0.314262214324552
568,15.9197345962865,-6.44046707791441,-6.40617555020759
569,12.6872282019852,-4.05733945138084,-15.2989905762168
570,12.0747609177144,-0.330307651596803,-15.6411002001667
571,7.10715200878888,5.24642043144447,-16.8596336259796
572,3.23333597620206,10.1561189391309,-18.8753982490085
573,1.26662697252007,14.6405275402403,-12.37395520235
574,-1.58650981045942,21.800396641331,-6.04306137091929
575,-7.92378798592398,17.3376661352028,-4.60245311478482
576,-17.0188007679871,10.8174617903723,-3.74852001403674
577,-18.3162209260617,8.61447589433109,0.693569317562127
578,-15.4302230894803,7.13765702201968,7.75760082985419
579,-15.2813153663232,3.15056177866282,13.3975622601224
580,-11.8710555885189,-0.183886231349028,15.1864727765569
581,-5.88673979281323,-4.10602739981174,20.1295818199139
582,-3.21090969803041,-9.68327465285378,17.883688234726
583,-2.20367914142484,-17.3076408681201,10.4845351579478
584,1.56988187259543,-20.7586035942868,6.43610253115948
585,9.18444741131336,-14.9977950874119,5.77220977702449
586,16.8586117164546,-11.7999347843481,3.19842116255527
587,16.0386987598796,-10.6844136870619,-1.19739440902247
588,16.7985608377376,-6.10020152353576,-7.8793310319522
589,17.6737714450196,-2.71124927347454,-11.7147637700855
590,10.4908461405361,-0.0996912343952157,-16.2259602659484
591,5.22307690703573,3.59433405075372,-22.1800222058272
592,4.12252091105199,10.0655776867672,-15.6798973365374
593,2.73637125166988,19.1202358119965,-9.5089581246581
594,-2.43377581481948,18.0486725894931,-7.84202710837707
595,-10.4356395461577,14.5708642504208,-6.37061862318872
596,-14.8530037669496,13.982100665709,-2.33106776113666
597,-15.9426107352177,10.2995919299775,1.47086186436342
598,-20.0294041220889,4.87026200991536,6.37379554424499
599,-16.2681866940331,2.6899474577679,11.4498539849604
600,-8.89338388663919,1.39260028242029,19.3411818282505
601,-5.67404502596839,-3.57034080018046,19.9557180925247
