"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
97.0000000000001,-14.9934181359647,10.4096320576946,0.381822151995592
98.0000000000001,-17.6077961565158,5.69454901814535,5.53646307301232
99.0000000000001,-15.9522496249419,3.10147050399902,10.3478471112375
100,-8.94103244910552,1.37962857236145,16.5363108304416
101,-5.0193060891836,-2.76012940348194,20.3859543020754
102,-4.50232679756526,-10.0851997745278,13.4070385307823
103,-2.60395387775748,-18.5794215637856,8.9733957886009
104,2.54258103793735,-16.0908176015999,8.04219783976406
105,10.6043942550263,-14.5604708295936,5.21020596567502
106,13.7277027656275,-14.5866742360893,2.04189779815494
107,16.5146559922515,-9.21396949234435,-1.42397035934065
108,21.0762904554026,-4.304664026207,-6.23612638569795
109,15.388737963027,-3.13559864348777,-11.797724185969
110,8.26362736731737,-1.9195579912902,-20.5054068359549
111,6.35903683157019,3.84028501625342,-18.984785618737
112,5.98495246191753,12.6264584930254,-13.5213387831043
113,2.36232879887918,16.6694088398621,-11.5357342186426
114,-2.61539812234705,16.1634232625977,-9.08631730052241
115,-8.49481659006824,18.1926803843402,-4.7888134480679
116,-12.564399654178,15.0416481132809,-2.33425563357887
117,-19.1091238802261,7.93369894061212,-0.355559345934553
118,-19.8990151394682,4.67415527120752,4.88879452554913
119,-12.669901352614,4.3072716908,12.7620458942783
120,-8.24908137088535,1.95934021233178,19.4679330782688
121,-7.30038720812885,-4.07282639145556,15.8544777011373
122,-4.565331047309,-12.5115912449606,13.9118446948552
123,-1.42031012380612,-14.2625502216267,13.3951020142452
124,2.8706776957642,-16.9811405066376,7.58492699771834
125,7.83703202619171,-20.1922470559437,3.55726389659986
126,13.3030529016478,-13.2032446506836,2.25399884527937
127,21.4497212447655,-6.81070370537959,0.249710443488741
128,17.7091604308651,-5.3805682407226,-5.96418427298005
129,11.9437747098754,-4.58384847574193,-15.1485747944374
130,10.1098002876336,-0.624051986903771,-17.4864921459288
131,7.90704688831778,5.17842718543048,-16.1197728432522
132,3.66326129590592,11.1229713656015,-17.3140852509034
133,1.10670218385336,14.196218056203,-13.4174775505509
134,-1.60570755526599,20.5643319116566,-6.64578272709972
135,-7.48533912572906,18.8012342468304,-4.01726675385972
136,-15.8525086112735,11.7420717146512,-3.57590900718427
137,-19.8934954318257,7.56499076997562,-0.28380592298793
138,-15.5659129014269,6.65871038163089,6.79974918956965
139,-13.392446151171,3.85974964350743,14.4068908435178
140,-12.1975471034911,0.221514135144915,15.1365536150206
141,-6.59697976604382,-4.98357273884527,17.5393656879281
142,-3.17686121602767,-9.62895018801297,19.131665987014
143,-1.34569696697484,-15.0878567382171,11.4950033324384
144,1.51319997666819,-22.1657071630723,5.9484859598748
145,8.1131849169822,-16.1810788472267,4.88917942930934
146,17.341757626383,-10.7521510958744,3.48054543478439
147,17.4570919762691,-9.25471035170534,-0.98325483461564
148,15.5614533009322,-6.97218934590188,-7.93507342952099
149,15.9696800631331,-2.80878933456753,-13.1196899948698
150,11.7328570230133,0.144206635643623,-15.3339742993947
151,5.51604242647958,4.00819887666081,-20.9181422923253
152,3.41743818884851,9.77282462246814,-17.374450125799
153,2.5881209300025,18.1776466966199,-10.0637844656579
154,-1.79403237580879,19.7739309315129,-6.77424763177395
155,-9.81263986942953,14.8058042707502,-6.11153694449596
156,-15.9513249764196,12.5694467735025,-3.03856971806232
157,-15.8977556562309,10.5253620995964,1.37998096125301
158,-17.8204763065702,5.74449049218349,7.27205432996619
159,-17.4389778442277,2.67762764357955,11.4030935868162
160,-9.88974238256127,0.429478381340505,17.0163174703076
161,-5.28217395946672,-3.37525019228075,22.1399298798438
162,-4.46570481836248,-10.3982686420551,14.7213509799723
163,-2.62264885167731,-19.3779804420702,9.58279229040822
164,2.5134947988706,-17.0176534354512,8.46684503966417
165,10.5589583392188,-14.7997061891953,5.9342623471786
166,14.1580717695005,-14.7411078667481,2.17418708786367
167,16.2095321560654,-9.96594440986842,-1.36519127552597
168,20.6804125950347,-4.54600118193887,-6.26752927866402
169,15.8476437443916,-2.92330420674053,-11.5257336970363
170,8.46169112435872,-1.60174462311166,-19.9443619295569
171,5.98971697154714,3.81485268107135,-19.1956399927342
172,5.5364987946404,12.4982686875662,-13.512807691309
173,2.1341213020863,17.0439611568105,-11.1404219751862
174,-3.06246394006687,16.199100873734,-8.89395458837807
175,-9.28687766684663,17.6095282826055,-4.78846117624975
176,-12.908522891579,15.4203490293025,-1.99029129909041
177,-18.7482561605807,8.2345017239879,0.499458653480534
178,-20.9307938600482,4.57273395276323,5.34973871823989
179,-13.2340509966801,3.92741088572894,12.7407931088851
180,-8.3580905961673,1.74469211210563,20.5671603732264
181,-7.45196969064076,-4.19860025957421,16.4542709137917
182,-4.92542228398653,-13.0357039499686,13.8796768773269
183,-1.49230621216559,-14.8370381685075,13.4616732394026
184,2.87865535443449,-16.8315166409648,8.24681805723987
185,8.14291285268939,-20.0705974667382,3.75981358784587
186,13.1295822770854,-13.9800547327906,2.30863224617113
187,21.1770757347505,-7.04235402256885,0.339862570228918
188,18.2774673355774,-5.28027971818944,-5.80013377116925
189,12.0127923465083,-4.72584931589246,-14.8711396657029
190,9.73688326043905,-0.85554358278666,-17.7498173868304
191,7.81426346155235,5.1214585271193,-16.0027071281709
192,3.85407031087208,11.2874478973265,-16.7934399241192
193,1.01844059946129,14.1717469103054,-13.4943485919083
194,-1.91093917190786,19.9753980001781,-6.82821853812577
195,-7.53794863504127,19.2705410171631,-3.8523888597999
196,-15.3842371805567,12.002535052749,-3.22466002539579
197,-20.6920084388118,7.37043203791491,-0.260654557105043
198,-15.7790077514512,6.52636615218281,6.61225176527061
199,-12.9755486166857,3.95831643672201,15.0660961277147
200,-12.2762427458636,0.269466194616497,15.4516703190182
201,-6.92400511843541,-5.2372542493216,17.1569412102107
202,-3.22982244074079,-9.94323711610812,19.1500395793169
203,-1.29968197274991,-14.8287252333541,12.0457265246039
204,1.55187080852395,-22.0191367975675,6.02383611981387
205,7.98992870512168,-16.9171110163263,4.76131164356275
206,17.1601877455905,-10.7900348451302,3.71265109839649
207,18.0120556986642,-8.88788585337821,-0.813293919261894
208,15.4559400656728,-7.15942246373917,-7.81222561463197
209,15.5510669625769,-3.01427808365998,-13.2864211739499
210,11.821949330817,0.161464598756861,-15.2044116986679
211,5.73360370251477,4.00825826955359,-20.4664518320912
212,3.27254455342172,9.70271228667087,-17.6405683786161
213,2.36928793533677,17.6953715099591,-10.3105894572453
214,-1.6570492917732,20.3190049901551,-6.54887364685462
215,-9.46964443809959,14.9022985041141,-5.89279043524739
216,-16.4773455136192,12.1012545421235,-3.12689049313884
217,-15.9650062068127,10.6328066452157,1.28347284049138
218,-17.1846530129999,5.94861922460761,7.68806856622935
219,-17.7164555987707,2.6983586354023,11.5678233944195
220,-10.2449298391591,0.193734032032556,16.5348499958187
221,-5.24484973112915,-3.49974920463354,22.3222507581471
222,-4.26057276411998,-10.1877975375097,15.2736370783225
223,-2.6865580733599,-19.2699283132546,9.52714405831256
224,2.47232738796789,-17.6243017803173,8.10921402007354
225,10.4867756486395,-14.6440382465936,6.2517809222638
226,14.6074723866523,-14.2894579989255,2.2552710466766
227,16.0246520263778,-10.2352838403896,-1.41766004779099
228,20.2966735675699,-4.72945037822793,-6.33857594199138
229,16.1115531238621,-2.7862174976872,-11.460579947542
230,8.70457793353136,-1.51495885932584,-19.6067773043744
231,5.79052543153249,3.65362104741093,-19.6112626244566
232,5.38199211464428,12.2192349990358,-13.6627231006621
233,2.3093980630429,17.4705486419751,-10.8056647751652
234,-2.98207090938852,16.2115318605985,-8.92165183785581
235,-9.68716403473376,16.9126482484721,-5.01543210284762
236,-12.9327623467907,15.6949356153265,-2.06299044627384
237,-18.066433960684,8.50629291353056,0.818902399083933
238,-21.5341947923692,4.52555373409866,5.39414124094807
239,-13.5957852910967,3.7127121927112,12.3388853672292
240,-8.2426780122035,1.74946165790366,20.8582985020063
241,-7.21976883709419,-4.11581529848079,16.8469791611468
242,-5.15191677061072,-13.0109624663363,13.5958956266209
243,-1.51822367734499,-15.2991179829483,12.9368941313558
244,2.8898005261398,-16.5473451430818,8.6006334394603
245,8.42490707574922,-19.6510932124036,3.84601221817753
246,13.0012175939535,-14.4247772664185,2.21003619998216
247,20.8883511041785,-7.18747505666148,0.289052952306503
248,18.693172719975,-5.07167789043335,-5.68678244238909
249,12.1642073142217,-4.69921913046403,-14.6519173033611
250,9.3966856374801,-1.12244205148632,-18.1092927211712
251,7.72555523028402,5.05260661839901,-16.0361847788513
252,4.09517249647438,11.5427030117872,-16.2667486153312
253,1.09190500609528,14.1755235467412,-13.6631651568697
254,-2.15994501376556,19.2884763141385,-7.05210954324719
255,-7.47984745456859,19.8290763394214,-3.81402913576839
256,-14.6471183542216,12.1166702279439,-2.93572399198411
257,-21.3746849324013,7.21196945287992,-0.335981720489489
258,-16.0036671565653,6.38477325664635,6.31929935271546
259,-12.5641401026106,4.10161917639016,15.3563358955377
260,-11.9311931399599,0.35927725616358,15.7441246033174
261,-7.19980355473341,-5.2242499889011,16.7352505413643
262,-3.23652797092233,-10.2634211461561,18.7248416164695
263,-1.25091135489597,-14.5620503593186,12.5336727192888
264,1.60336043822195,-21.6986329632533,6.0615143096306
265,7.89565720527993,-17.517816141774,4.52731374263486
266,16.9456232843412,-10.8447161862708,3.74757058482945
267,18.4405485965111,-8.4944021596788,-0.62510459428805
268,15.4336719839117,-7.10334226503877,-7.72235346534087
269,15.155962973739,-3.21866912987758,-13.4551229954796
270,11.899883592679,0.182658131860899,-15.18476506392
271,5.96388569251434,4.1645020783779,-19.9483363883338
272,3.19106053852256,9.67299874525568,-18.0201443560075
273,2.11667694775963,17.1050293028122,-10.5705501931741
274,-1.53417756721049,20.9784748928189,-6.38839050732574
275,-9.04713528736143,15.0559933744064,-5.71676817145985
276,-17.0315641340448,11.667987515264,-3.22793026127745
277,-16.0895291144474,10.6759206217506,1.15914235126534
278,-16.6311200410806,6.17486667819242,7.93720216219785
279,-17.5945695450685,2.71776284002528,11.8007815680484
280,-10.6175569528925,0.0764228094752593,16.0956500386545
281,-5.21789938083839,-3.64448553254949,22.0784920689192
282,-4.05645445158855,-10.0162488859072,15.8881542780929
283,-2.75710928256295,-19.0492468024107,9.51417074850439
284,2.40849150289926,-18.2405798859822,7.71829464135837
285,10.403151458306,-14.5502158779468,6.39835123429944
286,14.9431453078986,-13.8474908670711,2.38078813280655
287,15.917136694599,-10.3112215540901,-1.49093052766055
288,19.8956486224268,-4.94299540938823,-6.3981026631386
289,16.3562983408571,-2.651806327338,-11.4459002105026
290,8.98776002910643,-1.32303686957797,-19.1928214454614
291,5.62274322886584,3.53769979863818,-20.142902204746
292,5.18603908967134,11.8314803573516,-13.8447442273367
293,2.44042353568272,18.0027956078469,-10.4739911378942
294,-2.83530131010071,16.2482551158905,-8.99335433556487
295,-10.1085214438398,16.2545757183923,-5.22573142596719
296,-13.0285692023845,15.9204753879429,-2.13136080844093
297,-17.4727705108488,8.81612349596304,1.06520945833879
298,-21.7697957495688,4.48214385161901,5.50711662178449
299,-14.0577137864378,3.50495486631311,12.0179304676397
300,-8.17855180394208,1.74867435164885,20.7694757646654
301,-6.9186526967976,-4.07331731922926,17.3940032358
302,-5.40486066138129,-12.9118672183643,13.4086174585012
303,-1.56056339843787,-15.8057083780332,12.4169310720984
304,2.9440941643221,-16.3336667884171,8.84298867832584
305,8.62474560019728,-19.2237816264298,3.99102625054806
306,12.9261181531286,-14.6695685824608,2.08911486672423
307,20.5753420932086,-7.38166383948123,0.231681370299304
308,19.0755381047182,-4.88589827753554,-5.57987625145003
309,12.3839490791943,-4.5781486049786,-14.3789056481777
310,9.09714764876501,-1.35809141821713,-18.5655933051442
311,7.65792274284579,4.90585706496833,-16.0889553842212
312,4.31284200340556,11.9076459733245,-15.6506702284116
313,1.21431858427443,14.1967610269306,-13.8579878231503
314,-2.44208303658911,18.5732687125072,-7.28774816000169
315,-7.47594179696716,20.4003994193675,-3.7986002803669
316,-14.1282722428676,12.4306026253411,-2.74379205808042
317,-21.7865847549666,7.08947140259854,-0.37517818304674
318,-16.3521601591734,6.15963225525331,6.10401486300345
319,-12.2549257962759,4.26544016461378,15.3595203594588
320,-11.3733168443749,0.416134441366954,16.1725160993954
321,-7.50562478021282,-5.16486185408974,16.41596869032
322,-3.27628734380338,-10.6063932157815,18.2505383489495
323,-1.18007530497018,-14.3707229319996,12.9588344257463
324,1.66800376577358,-21.3685619223685,6.1605675472225
325,7.80081062367838,-17.9437243362549,4.30905240402455
326,16.7019080506483,-10.9947746766829,3.71580896982708
327,18.8191046625288,-8.16181681022895,-0.384008287458024
328,15.4938213569949,-6.97762919051027,-7.61346628412539
329,14.743456364868,-3.42987289530518,-13.6848692126638
330,12.014019104864,0.137527304672551,-15.200532346995
331,6.18698585256231,4.42303705685974,-19.2948416269861
332,3.1764316090824,9.63079346950818,-18.4674839640208
333,1.93596364582959,16.5943229493575,-11.0124889977486
334,-1.46488015479255,21.6614835507621,-6.25780328460993
335,-8.67123677160452,15.2715940789869,-5.54446414917167
336,-17.4527793219916,11.3041666451294,-3.32228220630933
337,-16.3301870260242,10.4640799201325,1.06341836330658
338,-16.1883349300675,6.42042571975513,8.00441778635188
339,-17.1649272481188,2.72454264078784,12.1544004305033
340,-11.032045365915,0.0417833135691064,15.7572677721907
341,-5.24484757288061,-3.79474810208069,21.7240317365608
342,-3.85500991838269,-9.90477232570372,16.5149250675752
343,-2.76962056193255,-18.814607175801,9.58588475622167
344,2.27046259466408,-18.7426478334233,7.37665498482379
345,10.285583623462,-14.5511672683873,6.39883001215029
346,15.1815474446647,-13.46053116078,2.56837793820576
347,15.8741948734893,-10.3425836996791,-1.53667349285718
348,19.4052202531071,-5.19240612174554,-6.56395847937737
349,16.6493121834059,-2.58822193549909,-11.4426075241205
350,9.25966338249134,-1.06060440214791,-18.617175182856
351,5.49236574924712,3.44116744387262,-20.7593891600568
352,4.9755510348817,11.3481469543788,-14.0360674628328
353,2.52018650639125,18.6111153950255,-10.1500645973535
354,-2.69489448294829,16.3401505168824,-9.05036605749902
355,-10.4539929602309,15.6997078815902,-5.43267487029013
356,-13.236391151351,15.8630873038801,-2.16886605207105
357,-16.9786007551505,9.15668370210895,1.22691440105003
358,-21.5956453617133,4.4503563360688,5.70541293589359
359,-14.6247947925746,3.33622965323472,11.7878935084351
360,-8.18521047025178,1.75448636781532,20.5311366155841
361,-6.61243228218089,-4.04153747984851,18.0439770810294
362,-5.59496625666376,-12.8175014697692,13.3261446191184
363,-1.67426443250299,-16.237777971971,11.9639046382724
364,3.00479273046588,-16.2075188569427,8.92139144037145
365,8.72901631271597,-18.8138161699102,4.20189771946247
366,12.8951771962571,-14.8503152972945,1.98601680272036
367,20.1866180900491,-7.63011466431211,0.100825165791954
368,19.5337472183379,-4.74490326401127,-5.49051805512719
369,12.6284137563628,-4.40407090581147,-13.9726806249092
370,8.83200061443834,-1.53656345437255,-19.1112030356592
371,7.61066441346591,4.6701043579505,-16.1310214329565
372,4.50455542620065,12.3397190664097,-15.0117632287311
373,1.33291882232816,14.2664443874427,-14.0146996168711
374,-2.68944409013687,17.9333098772317,-7.54777760231775
375,-7.56377048305239,20.7150308138373,-3.77746759250169
376,-13.7145699617425,12.8010527789854,-2.56816522430933
377,-21.7956379302788,7.00902353397278,-0.384745632559514
378,-16.8628762622914,5.89656439634559,5.97053405147287
379,-12.0599685049358,4.46119834513499,15.2188746762919
380,-10.8079000606335,0.476111974120688,16.7128103523008
381,-7.77923411231412,-5.15035099603855,16.1903864418352
382,-3.37964214943619,-10.8889635722292,17.7888391690291
383,-1.09706351925177,-14.2443864286491,13.1995011145916
384,1.67880575795309,-21.0367789182924,6.31437017741692
385,7.70619594773228,-18.2730305699663,4.11969727530071
386,16.533447961216,-11.359113263247,3.65475732543681
387,19.2604868635008,-7.87814503565401,-0.13506333509484
388,15.5656555538608,-6.8356568513305,-7.40897649294717
389,14.248349627826,-3.61267227200832,-14.0133803067528
390,12.1457658183048,0.0310098666725964,-15.2216010661376
391,6.39875668300579,4.73551685050747,-18.5692288981076
392,3.2072105659084,9.61506743816055,-18.9473950007777
393,1.62240727293673,15.8408643371076,-11.1678119744748
394,-1.44725733168134,22.2093535524713,-6.15283431054586
395,-8.37762188360697,15.6130556957858,-5.33296848855976
396,-17.5582144722325,11.0385200972182,-3.4341050477768
397,-16.7230203202738,10.0352812539425,0.992843537283052
398,-15.8533656839408,6.70391460705608,7.93253952577487
399,-16.6402915963729,2.75361390277544,12.5620241007762
400,-11.4412615998876,-0.00465995869943248,15.5003130552606
401,-5.32370255857335,-3.91994579837504,21.3412288250188
402,-3.6523642666741,-9.81278359570475,16.9542304785812
403,-2.7168242186923,-18.5479841641787,9.7299169985178
404,2.08541909733241,-19.1376295336678,7.07192488231496
405,10.1481727345869,-14.6266831775455,6.27914480321715
406,15.4641406196341,-13.0849407996796,2.76956736014362
407,15.8910008120656,-10.3946493162567,-1.54372525292928
408,18.7861097018158,-5.43705363200903,-6.86481105377691
409,16.9869703326149,-2.58641270879057,-11.4400768796799
410,9.52567398435797,-0.758440474890622,-17.9382577892223
411,5.40207555181333,3.39541998659883,-21.4462255805616
412,4.77765773166747,10.901968254748,-14.2979330304565
413,2.58274540898503,19.1801916651705,-9.88344373511695
414,-2.5902391565875,16.5427484345066,-8.95431258295377
415,-10.6192022151288,15.2577960197419,-5.6597492885578
416,-13.5738806682778,15.4899005600678,-2.19010558013974
417,-16.5844431020097,9.52644984306388,1.26329251237998
418,-21.2202686070334,4.4658441567201,5.94619885463627
419,-15.2471118727673,3.17155299558823,11.6317135262704
420,-8.26013444572255,1.7348631341208,20.2703944954545
421,-6.32722610509759,-3.96003884182386,18.6042211824492
422,-5.64432528186645,-12.6916603819766,13.3432032817039
423,-1.848171816667,-16.5615642703387,11.5696001166029
424,3.05376704894862,-16.1513589885388,8.89081554841245
425,8.89706373357598,-18.3604588224863,4.45207251188417
426,12.8986807342792,-15.067349394195,1.93721370232443
427,19.6504645135403,-7.88835064455296,-0.134718141315234
428,20.075505352744,-4.64060649980699,-5.42586151247438
429,12.8849912662698,-4.19455791482268,-13.4530827338509
430,8.60005413654396,-1.64680697287033,-19.7564176017091
431,7.58650836092417,4.43242839052369,-16.2138825695102
432,4.6880604525495,12.7625906010848,-14.4674440110131
433,1.42026403940313,14.4373115538619,-13.98649567606
434,-2.85459232231651,17.3968108752104,-7.83361498603597
435,-7.75664382578561,20.6136620721229,-3.761343682362
436,-13.4030403009659,13.2733108516514,-2.45311763955567
437,-21.5537452802441,6.98683014421504,-0.379309583121831
438,-17.5044083672854,5.62837910023017,5.89448741856973
439,-11.9701872514556,4.65433354575802,15.0743964883961
440,-10.3052356602234,0.598687110616602,17.2235905091414
441,-7.89976511188328,-5.14793817928963,16.0502262445152
442,-3.55045815133955,-11.0588101020932,17.3541613430535
443,-1.03318445501253,-14.1725958637782,13.3118836654009
444,1.7127186565589,-20.6593594977658,6.51780979798891
445,7.62514997765005,-18.6435031809595,3.9696699768203
446,16.129774130486,-11.6397666041357,3.49128660367721
447,19.8056118911054,-7.63314739887862,0.0668307605519503
448,15.6352493412919,-6.69084942002873,-7.09641386555932
449,13.6767749770034,-3.76766637095591,-14.448838606653
450,12.2866970719103,-0.108770272571965,-15.2649310322387
451,6.61881946571812,5.02640415377825,-17.8969334450984
452,3.22390709015714,9.68802119874767,-19.290865918459
453,1.43252249182573,15.3423259110669,-11.511179287661
454,-1.46822453104131,22.3410289496369,-6.06937821284922
455,-8.16442859197295,16.0925614464666,-5.08682241983244
456,-17.4129051401367,10.8675216102631,-3.54716942321831
457,-17.2664531075905,9.52018629760337,0.941736975445751
458,-15.6229790061564,6.99128036737351,7.87458951130756
459,-16.1384520934008,2.8236115059987,12.9557095997103
460,-11.7018904513619,-0.0810349894807261,15.3248899660813
461,-5.46222259461988,-3.96895210373441,20.9785217848606
462,-3.46820464743415,-9.75156878261655,17.2430395250372
463,-2.61531132027081,-18.2504068583442,9.95344057967296
464,1.87977477864538,-19.5779551408691,6.8199197811838
465,9.929231032658,-14.7444219059548,6.12809350660691
466,15.8312257164787,-12.6933604503203,2.94628847515003
467,15.9170459163746,-10.4789596261611,-1.46819412640044
468,18.0754214092226,-5.65978672638559,-7.22051471011782
469,17.3568806378472,-2.64191242232305,-11.4391289101251
470,9.81807896031545,-0.478181531744102,-17.2720205594989
471,5.32408951338846,3.39963836874914,-22.0716461499999
472,4.56475412553863,10.5372150772072,-14.6386000144059
473,2.63350083330058,19.4274571988251,-9.67869987959992
474,-2.52227951554108,16.9021622451827,-8.65067649460957
475,-10.5858969522543,14.9226055497435,-5.89988258148656
476,-14.0062995231313,14.9628474756353,-2.20160312228822
477,-16.2895029136782,9.90489023029038,1.30819183472068
478,-20.8135821443845,4.53551736636754,6.17684256049066
479,-15.7364930843492,3.0015295448735,11.5262585408652
480,-8.40710560079125,1.65757551018232,20.0033517758281
481,-6.07218181267393,-3.83666478896702,19.0405623680257
482,-5.57672395936028,-12.5366772165538,13.448330523449
483,-2.06356377627074,-16.8935190199041,11.2306560079334
484,3.07282583346257,-16.1674775608111,8.88104648084104
485,9.18204569542628,-17.7974281395758,4.70066222805811
486,12.9112910599358,-15.3193006735937,1.95541857759718
487,18.9798371297295,-8.14305626380527,-0.423299181136021
488,20.7112334234154,-4.58045890569166,-5.3767951073483
489,13.1511346867057,-3.98101326319434,-12.91811530205
490,8.41336260785984,-1.7159430664539,-20.4178887297881
491,7.51611730326765,4.25484327557478,-16.3827387401566
492,4.87603386273137,13.0251745948148,-14.0196800340116
493,1.47986443740544,14.7328748617025,-13.6453146826259
494,-2.8831218084161,16.9634911982688,-8.15551246281832
495,-8.0422117914414,20.2320710766427,-3.76570237005841
496,-13.1876845526165,13.8243352974445,-2.35617280257078
497,-21.2681164202321,7.02671783696211,-0.368413634273627
498,-18.1099497969801,5.37290601612009,5.8164106922031
499,-11.9880608229789,4.73893773270481,14.9155134542444
500,-9.86800931239535,0.790991036720387,17.6258548296403
